time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.026837,0.561,9.6783,0.5625,0.81
0.039141,0.704,9.4508,0.3419,0.78
0.052827,0.6045,9.4708,0.2456,0.65
0.065817,0.4596,9.6213,0.1805,0.51
0.08272,0.3625,9.7247,0.1851,0.46
0.082859,0.2932,9.8562,0.177,0.49
0.105866,0.2653,9.9716,0.1612,0.56
0.10613,0.3001,10.0613,0.1607,0.66
0.126119,0.2434,10.127,0.136,0.69
0.126274,0.3137,10.1179,0.0828,0.7
0.138842,0.4202,10.0592,0.0386,0.7
0.152609,0.52,9.9628,0.1076,0.7
0.153615,0.522,9.8996,0.1852,0.68
0.165643,0.3879,9.8015,0.1951,0.53
0.173438,0.2981,9.7418,0.2598,0.46
0.191268,0.2758,9.6979,0.3174,0.46
0.200574,0.2453,9.6518,0.3918,0.49
0.203066,0.1758,9.6356,0.4266,0.48
0.216522,-0.003,9.6528,0.4237,0.45
0.223548,-0.1241,9.6628,0.4039,0.45
0.237524,-0.2177,9.7046,0.3934,0.49
0.252022,-0.2137,9.7273,0.2955,0.43
0.253698,-0.2226,9.673,0.2304,0.36
0.27673,-0.1623,9.6347,0.2426,0.32
0.277358,-0.0782,9.6146,0.315,0.34
0.29011,0.0554,9.5766,0.3726,0.38
0.302483,0.1793,9.5684,0.4117,0.45
0.30307,0.2422,9.5457,0.4107,0.48
0.323159,0.2338,9.5536,0.3455,0.42
0.323397,0.2322,9.5733,0.3332,0.41
0.339121,0.2694,9.5311,0.3541,0.45
0.353689,0.2321,9.5485,0.3386,0.41
0.353929,0.1015,9.5266,0.3399,0.36
0.369883,0.0559,9.4976,0.3719,0.38
0.372743,0.0,9.5314,0.4231,0.42
0.386592,-0.0163,9.4692,0.3953,0.4
0.402205,0.085,9.4161,0.3755,0.39
0.402908,0.1377,9.3798,0.4414,0.48
0.421474,0.1842,9.3245,0.5076,0.57
0.422648,0.2489,9.2882,0.5894,0.67
0.433238,0.3236,9.3001,0.655,0.76
0.450656,0.3548,9.3466,0.747,0.84
0.45328,0.3643,9.3804,0.7998,0.89
0.4681,0.4178,9.4168,0.8544,0.95
0.472706,0.4738,9.422,0.8935,1.01
0.486845,0.5142,9.4004,0.8667,1.01
0.492415,0.5365,9.3748,0.8289,1.0
0.502601,0.5267,9.3636,0.7709,0.94
0.517085,0.4904,9.3862,0.8197,0.96
0.522546,0.35,9.4095,0.9877,1.05
0.53471,0.1069,9.5528,1.1612,1.17
0.542783,-0.074,9.7251,1.3504,1.37
0.55247,-0.2476,9.9417,1.473,1.56
0.567567,-0.434,10.1691,1.5085,1.71
0.572359,-0.5386,10.4092,1.4124,1.76
0.584473,-0.5961,10.6591,1.2181,1.78
0.592385,-0.5805,10.8477,0.8095,1.68
0.602373,-0.3547,11.0953,0.2772,1.66
0.617663,0.1062,11.4812,-0.2322,2.0
0.622409,0.8471,12.1594,-0.5456,2.84
0.634726,1.6468,13.079699999999999,-0.4224,3.96
0.642462,2.3015,14.0665,-0.1645,5.12
0.652987,2.8628,14.8101,-0.4899,6.05
0.668527,3.2743,15.1451,-1.738,6.75
0.672271,3.1928,15.240400000000001,-2.9323,7.19
0.685765,2.2221,15.6645,-2.8338,7.14
0.692265,1.0913,15.96,-2.4493,6.99
0.702303,0.0053,15.7568,-2.7094,6.82
0.718835,-1.0824,15.1441,-3.6039,6.78
0.722214,-2.1164,14.0433,-4.035,6.43
