time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.974323,-0.7308,9.0159,-0.1174,0.88
0.987758,-0.1998,9.0797,-0.0238,0.47
0.994323,0.2734,9.1491,-0.1009,0.46
1.007207,0.7237,9.2358,-0.1034,0.78
1.024364,1.059,9.2987,-0.0441,1.08
1.024913,1.203,9.3282,0.0603,1.22
1.037821,1.2256,9.3043,0.0215,1.24
1.044182,1.1663,9.2303,-0.0244,1.2
1.060586,1.0743,9.1543,-0.0493,1.13
1.077322,0.9485,9.0799,0.0157,1.04
1.077545,0.8175,9.087,0.1816,0.93
1.090401,0.7278,9.1515,0.2002,0.83
1.094368,0.6822,9.225999999999999,0.2544,0.78
1.105459,0.6944,9.2489,0.3651,0.82
1.122318,0.7701,9.2898,0.4572,0.92
1.124166,0.8064,9.2909,0.4907,0.97
1.13849,0.8077,9.277,0.5439,1.0
1.144221,0.8271,9.2573,0.5656,1.03
1.157695,0.7102,9.2592,0.5048,0.9
1.176235,0.5404,9.2826,0.4203,0.72
1.176439,0.3558,9.4125,0.4174,0.56
1.189277,0.1436,9.5959,0.491,0.52
1.196242,-0.0609,9.7673,0.5687,0.63
1.211057,-0.17,9.9045,0.6238,0.76
1.226308,-0.1953,9.9998,0.6334,0.83
1.226509,-0.1787,10.0489,0.6229,0.85
1.247213,-0.063,9.9907,0.6144,0.79
1.2474,0.0549,9.8574,0.6284,0.73
1.257194,0.2327,9.6488,0.5119,0.58
1.277774,0.3198,9.3624,0.4649,0.58
1.278007,0.3035,9.0017,0.3791,0.7
1.295979,0.2538,8.7816,0.399,0.86
1.307503,0.1759,8.6602,0.5138,1.0
1.307697,0.1088,8.6609,0.6242,1.05
1.328172,0.1018,8.8213,0.7623,1.03
1.328375,0.1939,9.025,0.8703,1.01
1.342005,0.3958,9.235,0.7818,0.92
1.344005,0.7399,9.5056,0.6948,1.01
1.360187,0.9619,9.7246,0.6194,1.17
1.36387,0.9419,9.8798,0.5199,1.14
1.379284,0.7631,9.9706,0.4441,1.0
1.392985,0.535,9.9574,0.3947,0.81
1.393668,0.2552,9.8225,0.3382,0.53
1.409775,-0.0501,9.5891,0.323,0.34
1.413872,-0.3162,9.3344,0.4444,0.57
1.426078,-0.4451,9.173,0.6611,0.86
1.443397,-0.4307,9.0262,0.7365,0.98
1.44401,-0.298,8.9194,0.7508,0.99
1.460833,-0.1118,8.969899999999999,0.7312,0.91
1.463589,0.0623,9.0769,0.6558,0.78
1.475295,0.0485,9.2362,0.4636,0.54
1.494657,-0.0034,9.4471,0.293,0.3
1.494931,-0.1021,9.6713,0.099,0.22
1.50883,-0.2471,9.8228,-0.0928,0.42
1.513465,-0.3777,9.884,-0.2277,0.58
1.526488,-0.4082,9.9279,-0.2857,0.66
1.544926,-0.2953,10.0735,-0.3004,0.71
1.545502,-0.0636,10.313,-0.2629,0.86
1.560376,0.2342,10.5769,-0.2147,1.12
1.563691,0.4561,10.681000000000001,-0.2468,1.29
1.580135,0.3887,10.6652,-0.3579,1.28
1.592747,0.2508,10.5471,-0.3413,1.13
1.593581,0.1379,10.3508,-0.2913,0.91
1.61484,0.0752,9.9985,-0.2125,0.55
1.61518,0.1049,9.5969,-0.1693,0.22
1.627786,0.0967,9.3427,-0.0933,0.21
1.644515,0.0384,9.2692,-0.0294,0.24
1.6448,0.0112,9.5159,0.138,0.14
1.662419,-0.0331,10.0796,0.3635,0.68
1.663556,-0.1318,10.7792,0.4317,1.36
1.681784,-0.3241,11.6553,0.357,2.21
1.683547,-0.4822,12.5667,0.2735,3.12
1.697378,-0.6106,13.3961,0.2534,3.95
1.711769,-0.7083,13.8784,0.4532,4.46
1.713106,-0.6368,13.6069,0.932,4.26
1.726122,-0.6237,12.9075,1.4068,3.74
1.733358,-0.292,12.6823,1.9481,3.74
1.744749,-0.0983,12.7455,2.2542,3.95
1.761043,-0.117,12.2959,1.8354,3.35
1.763187,0.053,11.8529,0.9561,2.54
1.777691,0.5453,11.6753,0.0501,2.24
1.783286,1.0621,11.4084,-0.3966,2.22
1.795267,1.1065,10.9951,-0.5068,1.93
1.81431,0.8169,10.7524,-0.3166,1.53
1.814882,0.4154,10.6097,-0.0722,1.19
1.829711,0.1643,10.5037,0.0352,1.02
1.832971,-0.0659,10.3455,-0.064,0.85
1.844699,-0.4166,10.0373,0.1525,0.7
1.862286,-0.8163,9.8217,0.4677,0.99
1.863016,-1.0355,9.7259,0.652,1.24
1.878429,-0.8947,9.7139,0.8309,1.24
1.883345,-0.6711,9.7811,0.9057,1.16
1.895402,-0.476,9.9031,0.8614,1.06
1.913047,-0.4231,9.9347,0.6563,0.89
1.913307,-0.4765,9.9235,0.4398,0.77
1.929881,-0.5426,9.9046,0.394,0.78
1.933086,-0.6159,9.9111,0.5322,0.91
1.950381,-0.675,9.969899999999999,0.7212,1.09
1.967467,-0.746,10.0506,0.9825,1.35
1.967727,-0.7937,10.113199999999999,1.1037,1.49
1.982813,-0.8602,10.2003,1.088,1.55
1.983272,-0.8143,10.3452,1.091,1.6
2.001347,-0.6447,10.5081,1.0454,1.59
2.017364,-0.4248,10.6758,0.9994,1.6
2.017704,-0.1293,10.7223,1.0429,1.61
2.034135,0.141,10.6616,1.0609,1.58
2.034466,0.4027,10.467600000000001,1.0441,1.48
2.051973,0.6491,10.193999999999999,1.0305,1.4
2.052943,0.7824,9.9533,1.0112,1.36
2.068885,0.7814,9.7813,1.0055,1.3
2.086581,0.6859,9.7131,0.9752,1.21
2.087174,0.5626,9.7444,0.9503,1.13
2.103637,0.3908,9.7396,0.938,1.04
2.104013,0.2429,9.6873,0.9805,1.03
2.119139,0.1625,9.6263,0.9277,0.95
2.135441,0.1115,9.5903,0.8518,0.86
2.135755,0.1577,9.6109,0.7445,0.77
2.150834,0.2496,9.6804,0.6408,0.71
2.152827,0.2896,9.793,0.5581,0.69
2.169622,0.3064,9.8851,0.4967,0.7
2.184912,0.2858,9.913499999999999,0.4712,0.69
2.185287,0.2534,9.9768,0.4391,0.7
2.203799,0.153,10.0171,0.4613,0.71
2.204187,0.0225,10.0232,0.4765,0.71
2.213002,-0.1407,10.0189,0.4035,0.67
2.223867,-0.2717,9.99,0.349,0.66
2.232879,-0.4101,9.9023,0.2665,0.63
2.246481,-0.5109,9.8168,0.2568,0.65
2.252514,-0.5577,9.7177,0.3058,0.67
2.262886,-0.4882,9.5819,0.3102,0.58
2.277737,-0.3642,9.3949,0.2752,0.47
2.282561,-0.2792,9.2132,0.1893,0.44
2.29468,-0.2424,9.0687,0.1547,0.52
2.314805,-0.2698,9.0814,0.114,0.51
2.315576,-0.3262,9.1835,0.0837,0.46
2.328245,-0.344,9.4406,0.0992,0.36
2.332449,-0.3073,9.7732,0.1221,0.43
2.344765,-0.143,10.0479,0.1368,0.58
2.352386,0.0734,10.2676,0.0778,0.77
2.362658,0.3552,10.443200000000001,-0.0109,1.01
2.379495,0.5195,10.5006,-0.1064,1.13
2.382396,0.5425,10.4871,-0.1073,1.13
2.395684,0.4483,10.4078,-0.0571,1.01
2.402454,0.2871,10.2471,0.0125,0.8
2.413694,0.1132,10.1544,0.0868,0.67
2.43163,-0.0533,10.0441,0.1505,0.57
2.432736,-0.1604,9.9231,0.1318,0.47
2.447646,-0.2089,9.776,0.1161,0.37
2.452322,-0.1798,9.6366,0.1168,0.25
2.466543,-0.0534,9.4533,0.0841,0.11
2.472197,0.0457,9.4009,0.0213,0.11
2.48227,0.1548,9.4707,0.0243,0.16
2.495932,0.2191,9.6196,0.0321,0.25
2.502243,0.2444,9.7995,-0.0683,0.39
2.512758,0.1841,9.9647,-0.1934,0.54
2.522292,0.0989,10.127,-0.332,0.72
2.532526,0.0191,10.2194,-0.4133,0.83
2.547164,-0.0555,10.2947,-0.4126,0.9
2.55236,-0.2238,10.3003,-0.4517,0.95
2.563762,-0.364,10.2602,-0.4742,0.97
2.5728,-0.4347,10.1808,-0.4391,0.92
2.582166,-0.4618,10.1779,-0.4696,0.95
2.596618,-0.3957,10.1738,-0.4666,0.91
2.602338,-0.2463,10.175699999999999,-0.4015,0.82
2.614241,-0.1183,10.1781,-0.337,0.77
2.622151,-0.0496,10.183,-0.319,0.76
2.632201,-0.024,10.1671,-0.2767,0.72
2.647318,-0.0156,10.0575,-0.2165,0.6
2.652106,-0.0438,9.953,-0.1786,0.49
2.665224,-0.0354,9.8411,-0.2114,0.4
2.671913,-0.0086,9.7552,-0.2489,0.36
2.682115,-0.0047,9.7345,-0.2934,0.38
2.697383,0.0108,9.7381,-0.3474,0.42
2.702008,0.0318,9.7931,-0.3111,0.43
2.714405,0.0424,9.8819,-0.3041,0.49
2.721903,0.0432,9.9438,-0.2362,0.5
2.733139,0.1204,9.9755,-0.1347,0.51
2.749105,0.207,9.9633,-0.0274,0.51
2.75201,0.246,9.9211,0.0589,0.49
2.765347,0.2335,9.8687,0.1387,0.46
2.771955,0.113,9.8158,0.1503,0.37
2.782273,-0.0613,9.8038,0.1001,0.33
2.797817,-0.1834,9.8159,0.0717,0.37
2.801812,-0.3182,9.8721,0.0326,0.49
2.81513,-0.3877,9.926,0.0373,0.58
2.821742,-0.3767,9.946,0.0469,0.59
2.832449,-0.2799,9.9517,0.0451,0.53
2.849674,-0.1631,9.9503,0.0629,0.48
2.851938,-0.0215,9.9043,0.0796,0.41
2.866423,0.0714,9.8469,0.0659,0.36
2.871691,0.1499,9.7882,0.0806,0.33
2.882122,0.164,9.7369,0.0991,0.3
2.891842,0.1905,9.7423,0.0636,0.31
2.901739,0.1866,9.7592,0.022,0.32
2.916687,0.1894,9.8079,0.0173,0.36
2.921759,0.2366,9.8966,0.0581,0.47
2.9336,0.2438,9.9685,0.0805,0.53
2.941727,0.2888,10.0045,0.0865,0.59
2.951748,0.2862,9.9788,0.133,0.57
2.966419,0.2536,9.9751,0.1313,0.55
2.97206,0.2072,9.9445,0.1434,0.51
2.984094,0.1244,9.9021,0.0953,0.43
2.991923,0.0462,9.9089,0.069,0.42
3.001754,-0.0222,9.958,0.0707,0.46
3.018172,-0.0919,9.9263,0.0331,0.44
3.021927,-0.1382,9.9227,0.0238,0.45
3.034757,-0.1938,9.9223,0.029,0.47
3.041733,-0.2464,9.918,0.0568,0.49
3.052104,-0.2614,9.9409,0.0942,0.52
3.068152,-0.2611,9.9726,0.1098,0.55
3.072165,-0.2103,9.9795,0.1058,0.53
3.086782,-0.172,9.9673,0.0522,0.5
3.092051,-0.1623,9.9361,-0.0208,0.47
3.101925,-0.1427,9.8778,-0.0642,0.41
3.118496,-0.1279,9.8465,-0.0945,0.38
3.121858,-0.12,9.8482,-0.0708,0.38
3.136729,-0.1295,9.8559,-0.0436,0.38
3.141946,-0.1107,9.8939,-0.0188,0.41
3.151898,-0.1162,9.9367,0.0008,0.45
3.169025,-0.1196,9.918,0.0327,0.44
3.172028,-0.0896,9.8579,0.0571,0.37
3.18734,-0.073,9.8478,0.0574,0.36
3.191407,-0.0746,9.8339,0.0643,0.35
3.201753,-0.0848,9.8528,0.0734,0.37
3.219107,-0.0732,9.8408,0.0611,0.35
3.225088,-0.0403,9.813,0.0915,0.33
3.235948,-0.0326,9.87,0.1323,0.39
3.241389,-0.0076,9.93,0.159,0.46
3.253452,0.0041,9.9781,0.1964,0.52
3.26128,-0.0028,9.9967,0.1895,0.53
3.271483,0.0,9.9845,0.192,0.52
3.290113,-0.0066,9.9719,0.1367,0.49
3.291788,-0.005,9.9423,0.0735,0.45
3.314775,-0.018,9.913499999999999,0.0497,0.42
3.31523,-0.0102,9.8808,-0.0081,0.38
3.321271,-0.0256,9.8643,0.0093,0.37
3.338727,-0.032,9.8351,0.013,0.34
3.341078,-0.0149,9.8708,0.0514,0.37
3.361116,0.0094,9.8725,0.1068,0.39
3.361361,0.009,9.8791,0.087,0.39
3.371214,0.0324,9.8933,0.0719,0.4
3.386982,0.0641,9.8997,0.0808,0.41
3.391217,0.0481,9.9009,0.081,0.41
3.403785,0.0553,9.9102,0.0401,0.42
3.411338,0.0516,9.9404,0.0581,0.45
3.421509,0.0354,9.921,0.0915,0.43
3.436511,0.0086,9.8845,0.0931,0.4
3.440987,0.0031,9.8698,0.0513,0.37
3.454682,0.0144,9.8902,0.077,0.4
3.461671,-0.0033,9.8927,0.1127,0.41
3.477097,-0.0057,9.8412,0.1074,0.36
3.487336,-0.0304,9.8767,0.1449,0.4
3.503565,-0.0565,9.8861,0.1271,0.41
3.506811,-0.0669,9.8854,0.1324,0.41
3.520529,-0.0882,9.8818,0.1654,0.43
3.527035,-0.0918,9.9081,0.1509,0.44
3.538251,-0.0781,9.895199999999999,0.1516,0.43
3.547147,-0.0634,9.8772,0.1958,0.43
3.557101,-0.0767,9.844899999999999,0.1439,0.38
3.57188,-0.0822,9.8246,0.1652,0.37
3.577039,-0.0885,9.8201,0.1629,0.37
3.589132,-0.0877,9.842600000000001,0.1679,0.39
3.59699,-0.096,9.9149,0.1329,0.45
3.607194,-0.0973,9.961,0.0703,0.48
3.62221,-0.0868,9.9981,0.0027,0.51
3.626794,-0.0697,9.9812,-0.025,0.49
3.637694,-0.0669,9.9656,-0.0101,0.47
3.647211,-0.0502,9.9333,0.0104,0.44
3.657077,-0.0312,9.8742,0.0664,0.38
3.672183,-0.0276,9.8253,0.1311,0.35
3.677008,-0.0169,9.7484,0.1793,0.31
3.689886,-0.0108,9.7474,0.2132,0.33
3.696483,-0.0214,9.7631,0.1884,0.32
3.707858,-0.0331,9.8132,0.158,0.35
3.722529,-0.0485,9.8742,0.1435,0.4
3.727031,-0.0252,9.9169,0.0962,0.43
3.740991,-0.017,9.9524,0.0347,0.45
3.746781,0.0082,9.9717,-0.0206,0.47
3.757029,0.0658,9.9623,-0.0725,0.47
3.773535,0.0809,9.9431,-0.0848,0.46
3.77683,0.0792,9.9244,-0.123,0.45
3.789893,0.0363,9.9302,-0.109,0.45
3.79659,0.0217,9.9393,-0.0654,0.44
3.806858,-0.0077,9.9608,-0.0351,0.46
3.822409,-0.0259,9.9285,-0.0179,0.43
3.826428,-0.0047,9.919,0.017,0.42
3.840703,0.0234,9.8654,0.0255,0.37
3.846424,0.0164,9.8439,0.025,0.35
3.856502,0.0031,9.8336,0.0283,0.33
3.873365,-0.0197,9.8352,0.0534,0.34
3.876311,-0.0531,9.859,0.0712,0.37
3.890149,-0.0513,9.8468,0.0837,0.36
3.897647,-0.0543,9.8566,0.0964,0.37
3.906243,-0.0386,9.901299999999999,0.1063,0.42
3.916355,0.0062,9.8768,0.1027,0.39
3.926314,0.0496,9.8862,0.1192,0.41
3.941185,0.0777,9.8836,0.0681,0.4
3.946311,0.0735,9.873,0.0508,0.38
3.957743,0.0451,9.8516,0.0849,0.36
3.966442,0.025,9.8174,0.0749,0.33
3.976258,-0.0152,9.8221,0.0658,0.33
3.991026,-0.049,9.8479,0.0872,0.36
3.996174,-0.0743,9.8888,0.0809,0.4
4.008487,-0.1096,9.9096,0.0801,0.43
4.016293,-0.1144,9.9213,0.1053,0.45
4.025784,-0.0935,9.9288,0.0969,0.45
4.041652,-0.1077,9.9233,0.0899,0.45
4.04627,-0.0916,9.9106,0.0702,0.43
4.057845,-0.062,9.9069,0.0795,0.42
4.066218,-0.0565,9.9062,0.0969,0.42
4.076267,-0.0549,9.8695,0.0962,0.39
4.092613,-0.0614,9.8239,0.1011,0.34
4.096177,-0.0578,9.8354,0.1476,0.37
4.109024,-0.0523,9.811,0.1759,0.36
4.116167,-0.0465,9.8204,0.1895,0.38
4.12655,-0.029,9.838799999999999,0.2077,0.4
4.141878,-0.0133,9.9048,0.1353,0.43
4.146005,0.0213,9.9586,0.0404,0.46
4.159526,0.0528,9.9556,-0.0079,0.46
4.166136,0.0306,9.9517,-0.034,0.45
4.176034,0.0366,9.9421,-0.0459,0.45
4.192425,0.0302,9.93,0.0165,0.43
4.195833,0.0083,9.9032,0.1205,0.42
4.20994,-0.0003,9.8486,0.1818,0.39
4.215966,0.0228,9.8128,0.1877,0.37
4.226739,0.0151,9.782,0.1822,0.34
4.244481,0.008,9.7917,0.1469,0.33
4.246133,0.0058,9.8393,0.1225,0.36
4.261148,0.0319,9.8528,0.1007,0.37
4.266126,0.0064,9.8881,0.0575,0.39
4.276816,0.0025,9.9045,0.0576,0.41
4.292864,-0.0112,9.9182,0.09,0.43
4.310573,-0.0475,9.911,0.0845,0.42
4.326452,-0.0618,9.8669,0.1317,0.39
4.335874,-0.0514,9.8444,0.1525,0.38
4.345804,-0.051,9.8349,0.1594,0.37
4.363346,-0.0504,9.8413,0.1399,0.37
4.366033,-0.0596,9.8765,0.1071,0.4
4.378985,-0.0488,9.9037,0.0797,0.41
4.385868,-0.043,9.9108,0.0589,0.42
4.399634,-0.0709,9.8982,0.0646,0.41
4.410637,-0.058,9.8755,0.0642,0.39
4.415653,-0.0525,9.8531,0.1072,0.37
4.42945,-0.0432,9.8316,0.1161,0.35
4.435813,-0.0686,9.8331,0.104,0.36
4.446188,-0.0801,9.8566,0.123,0.39
4.462308,-0.0781,9.8352,0.1522,0.38
4.465518,-0.0896,9.8608,0.1539,0.4
4.479789,-0.0671,9.8654,0.125,0.39
4.485631,-0.0446,9.8429,0.1506,0.38
4.496269,0.0008,9.8473,0.093,0.36
4.512178,0.0588,9.8517,0.0985,0.37
4.515555,0.0565,9.8531,0.1077,0.37
4.528675,0.0882,9.8645,0.0841,0.38
4.535958,0.0985,9.903,0.0833,0.42
4.54567,0.1107,9.9524,0.1073,0.48
4.562608,0.1277,9.969,0.0823,0.49
4.565568,0.104,9.9654,0.0296,0.48
4.579011,0.0706,9.9529,0.0226,0.46
4.585594,0.0287,9.9406,0.0379,0.44
4.595867,-0.023,9.9125,0.0677,0.42
4.612134,-0.0571,9.8954,0.0684,0.41
4.615416,-0.0739,9.8643,0.102,0.39
4.62973,-0.1163,9.8182,0.1009,0.35
4.635445,-0.1255,9.8009,0.0857,0.34
4.645865,-0.0924,9.8127,0.135,0.35
4.662368,-0.0785,9.8204,0.1601,0.37
4.665355,-0.0815,9.8551,0.145,0.39
4.68039,-0.0581,9.9076,0.1421,0.44
4.685332,-0.0478,9.9449,0.0588,0.45
4.696143,-0.0434,9.9904,-0.0365,0.49
4.705243,-0.0403,9.935,-0.0182,0.44
4.714495,-0.0512,9.9091,0.0079,0.41
4.729673,-0.0363,9.8634,0.0887,0.38
4.735225,-0.0275,9.8399,0.1319,0.37
4.747124,-0.0487,9.8265,0.1828,0.38
4.755303,-0.026,9.81,0.2051,0.37
4.76585,-0.0096,9.8032,0.1683,0.35
4.780693,0.0007,9.8321,0.1346,0.36
4.785277,-0.0061,9.8551,0.1234,0.38
4.797991,-0.018,9.8938,0.0885,0.4
4.805421,-0.0209,9.8883,0.0617,0.39
4.817137,-0.0366,9.8662,0.0508,0.37
4.833993,-0.0395,9.8738,0.0639,0.38
4.835218,-0.0363,9.8617,0.0904,0.37
4.848676,-0.0361,9.8895,0.0745,0.4
4.855139,-0.0596,9.8992,0.0857,0.41
4.865186,-0.0502,9.8801,0.1261,0.4
4.882207,-0.0519,9.8561,0.1556,0.39
4.885223,-0.0447,9.8608,0.1634,0.4
4.898826,-0.0259,9.8915,0.1848,0.43
4.905135,0.0005,9.8959,0.1508,0.42
4.91774,-0.0148,9.8972,0.1411,0.42
4.931871,-0.0103,9.9227,0.1143,0.44
4.9355,0.0338,9.9371,0.1044,0.45
4.94877,0.0379,9.8835,0.0753,0.39
4.955422,0.0438,9.8592,0.1004,0.38
4.966786,0.0224,9.8421,0.0939,0.36
4.982293,-0.0087,9.8281,0.0842,0.34
4.985506,0.0099,9.8661,0.1198,0.39
5.001212,-0.028,9.8472,0.1401,0.38
5.005568,-0.0567,9.8374,0.1359,0.37
5.01508,-0.0495,9.8372,0.1076,0.36
5.031402,-0.0354,9.8348,0.1088,0.35
5.034977,-0.0441,9.8295,0.1053,0.35
5.049195,-0.0301,9.8482,0.1215,0.37
5.05487,0.0107,9.8919,0.1387,0.42
5.065205,0.0313,9.8986,0.131,0.42
5.074676,0.0292,9.8882,0.1271,0.41
5.084919,0.0056,9.895,0.1113,0.41
5.099167,0.0009,9.9027,0.0933,0.41
5.104831,-0.0411,9.8946,0.0893,0.41
5.115528,-0.0475,9.8922,0.0784,0.4
5.124874,-0.0398,9.8821,0.0705,0.39
5.134734,-0.0415,9.8988,0.0754,0.41
5.149914,-0.0175,9.8916,0.0839,0.4
5.155148,-0.0035,9.8846,0.0885,0.39
5.166042,0.0113,9.8536,0.1293,0.38
5.174667,0.001,9.8336,0.1125,0.35
5.184777,-0.0063,9.8295,0.1128,0.35
5.199116,-0.037,9.8174,0.0988,0.33
5.204822,-0.0468,9.8194,0.1249,0.35
5.215486,-0.0636,9.8555,0.1636,0.4
5.225332,-0.0726,9.8747,0.2129,0.44
5.240158,-0.066,9.8818,0.2366,0.45
5.254559,-0.0455,9.9105,0.1776,0.45
5.255003,-0.0102,9.9509,0.0505,0.45
5.268925,0.0041,9.9504,-0.0197,0.45
5.275525,0.0156,9.9093,-0.0101,0.41
5.289931,0.0033,9.8854,0.0093,0.39
5.306945,-0.0116,9.8569,0.0936,0.37
5.307299,-0.0322,9.8194,0.1701,0.36
5.318471,-0.0368,9.813,0.1755,0.36
5.324569,-0.0177,9.8422,0.1625,0.38
5.334293,-0.0318,9.8563,0.164,0.39
5.350887,-0.0299,9.8823,0.1413,0.41
5.354444,-0.0116,9.8799,0.1222,0.4
5.367076,-0.0142,9.8577,0.1073,0.37
5.374417,-0.0168,9.8073,0.0863,0.32
5.38474,-0.02,9.8362,0.0773,0.35
5.401556,0.0015,9.844899999999999,0.0663,0.35
5.404799,-0.0156,9.8568,0.0909,0.37
5.418962,-0.0293,9.8856,0.0913,0.4
5.42484,-0.0201,9.9025,0.0947,0.41
5.434258,-0.0033,9.8856,0.1473,0.41
5.44477,-0.0136,9.8646,0.161,0.4
5.454672,-0.0022,9.8496,0.1699,0.39
5.469825,-0.0,9.8325,0.1666,0.37
5.474142,-0.0194,9.8491,0.1128,0.37
5.486163,0.013,9.8396,0.0519,0.34
5.49404,0.0105,9.8771,0.0493,0.38
5.504293,0.0053,9.9129,0.0261,0.41
5.518641,-0.0018,9.9369,0.0333,0.44
5.523607,0.0172,9.9271,0.0347,0.43
5.535757,0.0308,9.9133,0.0673,0.42
5.544507,0.0259,9.8779,0.0863,0.39
5.55434,0.0308,9.8476,0.0886,0.36
5.571962,0.0428,9.8573,0.1198,0.38
5.574108,0.0054,9.9061,0.1429,0.43
5.586832,-0.0079,9.9069,0.1469,0.43
5.594072,-0.034,9.9126,0.1371,0.44
5.604248,-0.0539,9.8774,0.1343,0.4
5.620754,-0.0849,9.8422,0.1643,0.39
5.625164,-0.0995,9.8267,0.1464,0.37
5.637449,-0.1014,9.8273,0.1823,0.39
5.644626,-0.0888,9.8277,0.1786,0.38
5.65413,-0.0575,9.8201,0.1605,0.36
5.670353,-0.0165,9.8203,0.1598,0.36
5.674083,-0.0166,9.8512,0.1292,0.37
5.688238,0.0073,9.847,0.1107,0.36
5.694146,-0.0065,9.8869,0.0796,0.4
5.704485,-0.0063,9.8748,0.0898,0.39
5.719544,-0.001,9.8918,0.0879,0.4
5.725459,0.02,9.8919,0.1202,0.41
