time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.01165,0.0182,9.6576,0.428,0.46
0.024182,0.0383,9.6702,0.3689,0.41
0.041477,0.0529,9.584,0.3478,0.36
0.041797,0.1225,9.4732,0.3043,0.33
0.056278,0.1688,9.4147,0.3555,0.4
0.068655,0.1394,9.4117,0.4163,0.45
0.068878,0.1251,9.357,0.4952,0.53
0.082867,0.1238,9.3839,0.613,0.64
0.099325,0.1802,9.5157,0.6692,0.69
0.099456,0.5232,9.2406,0.7991,0.99
0.114305,0.1946,9.2595,1.0415,1.09
0.120201,0.1262,9.5488,0.9613,0.97
0.138207,0.7315,9.5982,0.8657,1.14
0.138323,0.7245,9.5882,0.7247,1.03
0.149674,0.5537,9.5796,0.5661,0.8
0.164766,0.406,9.656,0.5452,0.7
0.167383,0.3104,9.7745,0.6209,0.75
0.183505,0.1997,9.9142,0.7028,0.84
0.187501,0.1272,10.1776,0.7931,1.05
0.199845,-0.136,10.286,0.6988,1.06
0.216472,-0.3184,10.363199999999999,0.6216,1.11
0.217019,-0.3701,10.43,0.6436,1.19
0.233687,-0.3529,10.3765,0.6142,1.13
0.237921,-0.3001,10.2868,0.5739,1.02
0.24864,-0.2334,10.1114,0.532,0.84
0.267216,-0.1805,9.9563,0.5989,0.77
0.267341,-0.1587,9.7216,0.6568,0.71
0.284321,-0.1417,9.5044,0.6798,0.69
0.287224,-0.0982,9.3474,0.7067,0.73
0.299069,-0.0543,9.269,0.7316,0.77
0.307227,0.0929,9.3194,0.7288,0.76
0.31718,0.2053,9.3678,0.6724,0.72
0.334776,0.2717,9.4874,0.6062,0.66
0.337146,0.2922,9.6226,0.5239,0.61
0.351323,0.4484,9.6246,0.3966,0.61
0.357411,0.6561,9.5497,0.2053,0.69
0.368386,0.7449,9.4226,0.1145,0.76
0.384904,0.7483,9.3941,0.2498,0.8
0.386886,0.726,9.3694,0.385,0.83
0.400152,0.6223,9.3347,0.425,0.77
0.40751,0.466,9.2348,0.4816,0.72
0.417815,0.3325,9.1516,0.515,0.71
0.435566,0.1021,9.1692,0.5564,0.66
0.436812,-0.1712,9.2195,0.5883,0.67
0.452277,-0.4307,9.2897,0.5562,0.73
0.457015,-0.6038,9.3939,0.4713,0.77
0.46894,-0.6637,9.5456,0.4578,0.81
0.486784,-0.6981,9.6961,0.4866,0.87
0.486944,-0.6582,9.8128,0.501,0.88
0.502797,-0.5857,9.9258,0.5283,0.9
0.507571,-0.4536,9.9499,0.5458,0.84
0.517523,-0.2788,9.8991,0.579,0.76
0.535838,-0.149,9.8374,0.5895,0.7
0.53678,-0.0722,9.7232,0.5656,0.61
0.552373,-0.0964,9.5835,0.5813,0.6
0.557268,-0.1632,9.4486,0.6133,0.64
0.569597,-0.2513,9.2561,0.7335,0.81
0.586431,-0.322,9.1065,0.8876,1.02
0.586568,-0.3381,8.965,1.1028,1.27
0.60315,-0.3133,8.8293,1.2714,1.47
0.606338,-0.2037,8.7229,1.3177,1.54
0.620125,-0.0505,8.6233,1.3489,1.61
0.637131,0.1503,8.6383,1.3216,1.58
0.637303,0.4078,8.7694,1.2445,1.5
0.653389,0.6894,8.9668,1.1837,1.47
0.656945,0.9853,9.1583,1.1455,1.55
0.670652,1.2112,9.3976,1.1988,1.71
0.677012,1.2718,9.6369,1.2773,1.81
0.687488,1.2267,9.8465,1.266,1.8
0.704219,1.1214,10.0429,1.2668,1.78
0.712274,0.9697,10.2231,1.3402,1.81
0.721074,0.7316,10.387,1.5203,1.91
0.726474,0.4552,10.549900000000001,1.6777,2.03
0.736878,0.29,10.799199999999999,1.8911,2.31
0.754461,0.2297,11.0447,2.1189,2.63
0.756281,0.3304,11.2408,2.3276,2.93
0.769121,0.5065,11.2617,2.47,3.08
0.776351,0.7598,11.0947,2.2516,2.86
0.786233,1.3047,11.0379,1.5183,2.52
0.802334,1.8205,11.3277,1.3131,2.89
0.806135,1.8049,12.1369,1.8823,3.71
0.820902,1.8625,12.8699,1.7761,4.24
0.826288,2.3628,12.7697,0.4377,4.06
0.840826,2.7295,12.1243,-0.9591,3.91
0.854084,2.6031,11.698599999999999,-1.4118,3.69
0.856292,2.0571,11.4906,-1.3382,3.16
0.872624,1.383,11.3336,-1.1712,2.58
0.880247,0.615,11.1543,-1.0362,2.05
0.891402,-0.1702,10.756499999999999,-1.2525,1.78
0.903063,-0.7878,10.1594,-1.9065,2.17
0.906179,-1.2167,9.4617,-2.68,2.94
0.929244,-1.6522,8.9179,-3.1369,3.59
0.930055,-2.0639,8.7342,-3.2437,3.92
0.936147,-2.3282,8.8825,-3.2477,4.04
0.953969,-2.4507,9.2111,-3.2839,4.11
0.955949,-2.6332,9.6543,-3.0892,4.06
0.970626,-2.8071,10.2254,-2.6435,3.92
0.975996,-2.6515,10.6517,-2.176,3.62
0.989597,-2.1891,10.8776,-1.7792,3.14
1.004222,-1.4989,10.9389,-1.3667,2.49
1.005711,-0.725,10.8973,-1.0028,1.87
1.021606,0.1157,10.6953,-0.7985,1.44
1.026134,0.8804,10.3891,-0.6806,1.42
1.038786,1.3268,10.0156,-0.634,1.56
1.056258,1.45,9.6139,-0.6935,1.61
1.056483,1.34,9.223,-0.7689,1.57
1.073076,1.2843,8.8595,-0.8091,1.65
1.076222,1.0727,8.5699,-0.6969,1.58
1.088456,0.716,8.2949,-0.6171,1.53
1.096231,0.344,8.0508,-0.508,1.57
1.10598,0.0851,7.8269,-0.392,1.72
1.121212,-0.1738,7.6612,-0.2458,1.86
1.126241,-0.2643,7.5785,-0.1258,1.94
1.139232,-0.2434,7.5217,-0.0606,1.99
1.146349,-0.3681,7.6338,-0.0452,1.9
1.156865,-0.6064,7.8157,-0.1573,1.8
1.172351,-0.8217,8.1156,-0.2377,1.63
1.176202,-0.965,8.5322,-0.3337,1.41
1.189282,-1.0925,9.0691,-0.3064,1.21
1.195678,-1.1068,9.5393,-0.2398,1.13
1.20655,-1.012,9.9162,-0.1966,1.11
1.223363,-0.8311,10.1577,-0.1465,1.07
1.225879,-0.6405,10.1788,-0.0894,0.94
1.239474,-0.3997,9.9505,-0.0595,0.61
1.246212,-0.1636,9.554,0.0697,0.19
1.25668,0.0519,9.1321,0.3146,0.49
1.273371,0.2321,8.8085,0.5913,0.94
1.276203,0.3526,8.4688,0.8378,1.37
1.290477,0.4418,8.1257,0.964,1.74
1.296207,0.4545,7.8833,1.1254,2.02
1.307455,0.3399,7.7766,1.2457,2.15
1.323547,0.1081,7.8305,1.2954,2.12
1.325447,-0.2015,8.0445,1.4095,2.04
1.341568,-0.4905,8.4358,1.4852,1.89
1.346314,-0.7489,8.9438,1.4526,1.73
1.356972,-1.0245,9.4339,1.3218,1.67
1.374581,-1.2019,9.8249,1.012,1.6
1.375285,-1.1631,10.0539,0.6571,1.45
1.391646,-1.0565,10.1312,0.3949,1.29
1.396007,-0.9643,10.1122,0.2243,1.16
1.407416,-0.9086,10.1508,0.1866,1.13
1.424807,-0.8375,10.3358,0.3397,1.23
1.426472,-0.7012,10.6666,0.6324,1.5
1.441712,-0.5626,11.0856,0.9894,1.95
1.445841,-0.4984,11.4794,1.4012,2.48
1.458156,-0.5175,11.779399999999999,1.776,2.94
1.465967,-0.4836,12.079699999999999,2.1134,3.37
1.476361,-0.438,12.370000000000001,2.5068,3.84
1.492049,-0.3472,12.538,2.632,4.03
1.495695,-0.0493,12.6058,1.8845,3.63
1.509386,0.2313,12.7731,1.4671,3.59
1.515702,0.3947,13.2499,2.1164,4.32
1.526662,0.2601,13.9146,2.2001,4.94
1.543766,-0.1961,14.0604,1.1665,4.71
1.545189,-1.1683,13.3558,-0.2379,4.04
1.557603,-2.1658,12.4222,-1.2464,3.84
1.565479,-2.6163,11.671800000000001,-1.5345,3.73
1.5766,-2.6581,10.9888,-1.3432,3.33
1.593367,-2.4079,10.5047,-1.0816,2.82
1.595115,-2.0033,10.2021,-0.9912,2.34
1.609902,-1.2618,9.8481,-1.3535,1.88
1.615516,-0.0114,9.272,-2.0792,2.09
1.625361,1.4185,8.6366,-2.8439,3.29
1.644265,2.5592,8.318999999999999,-3.1591,4.23
1.6453,3.396,8.4011,-3.0579,4.7
1.659082,3.8778,8.7522,-2.6076,4.73
1.664905,3.9697,9.2051,-2.1843,4.54
1.675159,3.6012,9.5626,-1.8469,4.05
1.69213,2.7464,9.718,-1.5225,3.15
1.695466,1.6746,9.7199,-1.2027,2.07
1.711371,0.6337,9.6057,-0.8867,1.09
1.7189,-0.4277,9.4186,-0.6624,0.79
1.727224,-1.3649,9.1828,-0.5074,1.49
1.741856,-2.1792,8.9546,-0.4258,2.29
1.744894,-2.6685,8.7698,-0.3638,2.79
1.759355,-2.7356,8.7457,-0.2976,2.85
1.765107,-2.4037,8.8514,-0.3008,2.51
1.775915,-1.8545,9.0235,-0.4474,1.97
1.795173,-1.172,9.1126,-0.6326,1.39
1.795654,-0.4748,9.0713,-0.9189,1.12
1.810142,0.1006,8.8859,-1.0524,1.22
1.816017,0.6765,8.7016,-0.9205,1.39
1.82961,1.2077,8.4985,-0.6168,1.69
1.835058,1.7142,8.3012,-0.3149,2.12
1.84702,2.0603,8.2169,-0.014,2.43
1.862113,2.1039,8.2474,0.3092,2.47
1.8653,1.8385,8.3668,0.5024,2.22
1.885989,1.4318,8.4933,0.4897,1.82
1.886142,0.9287,8.6456,0.3156,1.3
1.896719,0.3136,8.8017,0.076,0.77
1.91312,-0.3234,8.9745,-0.1302,0.63
1.929183,-0.7236,9.0706,-0.2323,0.87
1.929346,-0.8578,9.117,-0.3079,0.99
1.935258,-0.7701,9.0507,-0.2758,0.93
1.952336,-0.5192,8.937100000000001,-0.1874,0.79
1.963003,-0.2199,8.8248,0.0037,0.71
1.964495,0.1307,8.77,0.221,0.77
1.976453,0.3741,8.8084,0.4991,0.93
1.9848,0.5264,8.9143,0.8426,1.15
1.995872,0.711,9.0671,1.1026,1.38
2.011641,0.9309,9.2193,1.161,1.51
2.014242,1.1569,9.351,1.1363,1.63
2.031659,1.462,9.5925,1.0944,1.83
2.034324,1.6056,9.9422,1.1842,2.04
2.047127,1.5757,10.3189,1.4975,2.32
2.063478,1.4657,10.6186,1.6991,2.51
2.064541,1.1235,10.7726,1.4672,2.24
2.080506,0.5546,10.7914,1.0878,1.78
2.084893,-0.0349,10.7683,0.8372,1.52
2.096318,-0.4454,10.6995,0.7541,1.49
2.114501,-0.6916,10.6571,0.7483,1.54
2.114692,-0.7321,10.6491,0.8455,1.6
2.127612,-0.5372,10.6227,1.0626,1.64
2.134683,-0.0741,10.658,1.4414,1.85
2.145938,0.4279,10.6162,1.9815,2.31
2.163304,0.7201,10.449,2.3928,2.67
2.16427,0.8092,10.1855,2.7228,2.92
2.180914,0.7852,9.7872,3.0724,3.18
2.184469,0.755,9.3245,3.3467,3.44
2.197321,0.768,8.8373,3.5681,3.71
2.204704,0.9196,8.4497,3.6627,3.92
2.214893,1.2266,8.409,2.9043,3.34
