time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.008674,-0.2973,9.8569,0.0623,0.47
0.021512,-0.0964,9.9093,-0.087,0.43
0.023013,-0.0075,10.1142,-0.3776,0.72
0.036786,-0.1457,10.1468,-0.5278,0.85
0.04804,-0.1421,10.0989,-0.4749,0.78
0.053053,-0.0865,10.1165,-0.3355,0.71
0.064279,-0.0894,10.0677,-0.2002,0.61
0.081955,-0.1108,9.9441,-0.0016,0.46
0.082971,-0.109,9.8166,0.0963,0.35
0.097612,-0.1818,9.646,0.1458,0.27
0.102912,-0.2369,9.5463,0.175,0.3
0.115669,-0.2329,9.5094,0.1656,0.29
0.130909,-0.1648,9.5293,0.1048,0.2
0.132884,-0.1377,9.602,0.047,0.18
0.148962,-0.111,9.6766,0.0451,0.21
0.153065,-0.0831,9.7424,-0.0121,0.26
0.165648,-0.0722,9.8432,-0.0208,0.35
0.181117,-0.0479,9.9522,-0.0249,0.46
0.182823,-0.0416,9.9622,-0.14,0.48
0.199099,-0.0565,9.9302,-0.2492,0.5
0.203056,-0.0339,9.8832,-0.3475,0.52
0.214084,-0.0422,9.8582,-0.376,0.52
0.229984,-0.1037,9.8443,-0.3316,0.49
0.232782,-0.3053,9.854,-0.5515,0.72
0.250128,0.2002,9.8273,-0.4082,0.56
0.252603,0.2338,9.7788,-0.0727,0.37
0.264204,-0.0865,9.6794,0.1011,0.22
0.282008,-0.0151,9.5787,0.2433,0.26
0.282159,0.0453,9.4798,0.3734,0.38
0.298571,-0.0007,9.3918,0.4196,0.43
0.302354,0.0517,9.4037,0.3482,0.36
0.315369,0.0474,9.5082,0.1177,0.13
0.322244,0.1729,9.6709,0.0128,0.24
0.332096,0.0191,9.8626,-0.2148,0.42
0.347408,-0.0224,10.0443,-0.3847,0.67
0.352185,0.008,10.1487,-0.4345,0.78
0.364918,0.0016,10.1474,-0.4088,0.77
0.372809,-0.0104,10.0864,-0.3445,0.68
0.381992,0.0346,10.0357,-0.2154,0.58
0.397782,0.0826,9.929,-0.0959,0.45
0.402019,0.0726,9.8352,-0.0292,0.34
0.416866,0.0409,9.8124,-0.0048,0.32
0.422111,0.0256,9.8144,-0.0079,0.32
0.432582,0.0703,9.8514,-0.0727,0.37
0.450507,0.1218,9.8812,-0.1777,0.44
0.452186,0.1485,9.8824,-0.2665,0.49
0.467677,0.1646,9.8795,-0.2923,0.51
0.472728,0.1382,9.8771,-0.3244,0.52
0.483073,0.1522,9.8427,-0.2956,0.48
0.501268,0.1935,9.7202,-0.205,0.36
0.502134,0.2127,9.6886,-0.2237,0.36
0.519193,0.2531,9.673,-0.2009,0.37
0.52255,0.2699,9.7255,-0.1232,0.37
0.532639,0.2734,9.7373,-0.0788,0.37
0.551523,0.2554,9.7741,-0.0509,0.38
0.552488,0.2546,9.8095,-0.0395,0.4
0.566878,0.2202,9.8168,-0.0927,0.4
0.572467,0.1892,9.8061,-0.1192,0.38
0.584062,0.1668,9.8222,-0.153,0.39
0.601553,0.1077,9.79,-0.2154,0.38
0.601763,0.0121,9.7769,-0.2085,0.35
0.617355,-0.0511,9.7209,-0.1773,0.29
0.622064,-0.1195,9.6998,-0.1893,0.3
0.635112,-0.176,9.731,-0.1283,0.32
0.64193,-0.1838,9.8012,-0.1202,0.37
0.652068,-0.1638,9.8636,-0.1164,0.42
0.667952,-0.1232,9.9202,-0.0824,0.45
0.671913,-0.0723,9.9228,-0.0655,0.43
0.685392,0.0055,9.9054,-0.1139,0.42
0.691951,0.0432,9.898,-0.1494,0.43
0.701994,0.1112,9.9097,-0.1489,0.45
0.717912,0.1339,9.8825,-0.117,0.42
0.721908,0.0607,9.8733,-0.1198,0.4
0.735414,0.0036,9.8632,-0.1037,0.38
0.742028,-0.0328,9.8612,-0.0417,0.37
0.752401,-0.0731,9.8534,-0.0338,0.36
0.769244,-0.0849,9.8535,-0.0062,0.36
0.771747,-0.0837,9.8276,0.0377,0.34
0.786842,-0.0434,9.8138,0.0631,0.32
0.792398,-0.0192,9.802,0.1377,0.33
0.803035,0.0316,9.7561,0.1381,0.29
0.820441,0.0742,9.7372,0.1456,0.29
0.82168,-0.021,9.7511,0.1344,0.29
0.836204,-0.0941,9.7749,0.0596,0.3
0.842135,-0.1392,9.8138,0.0253,0.34
0.851821,-0.2216,9.8208,-0.0481,0.39
0.874405,-0.2765,9.8779,-0.1309,0.49
0.874684,-0.3181,9.931,-0.2027,0.57
0.887282,-0.3017,9.9574,-0.2572,0.61
0.892188,-0.2778,9.9991,-0.2643,0.63
0.903132,-0.2328,10.0058,-0.2002,0.59
0.921275,-0.1589,9.9988,-0.1639,0.55
0.922373,-0.0338,9.9811,-0.1015,0.49
0.935096,0.0359,9.9105,-0.0514,0.42
0.942159,0.0763,9.8587,-0.0235,0.37
0.95537,0.1148,9.7968,0.0364,0.32
0.971549,0.074,9.7376,0.0364,0.25
0.971795,0.017,9.6997,0.0245,0.2
0.986478,-0.0444,9.6815,-0.0237,0.19
0.992339,-0.1037,9.7062,-0.0949,0.25
1.002837,-0.0898,9.7839,-0.1641,0.34
1.020839,-0.1019,9.8589,-0.2377,0.44
1.021475,-0.0648,9.9079,-0.2457,0.48
1.038684,-0.0368,9.8659,-0.1434,0.39
1.041934,0.0204,9.7709,-0.0673,0.28
1.054877,0.0262,9.695,-0.0101,0.2
1.071486,0.0978,9.6567,0.0806,0.2
1.087961,0.1492,9.6614,0.0729,0.23
1.091691,0.1864,9.7197,0.0369,0.29
1.10495,0.1886,9.7561,0.0553,0.32
1.111531,0.2015,9.7705,0.0232,0.34
1.121293,0.1846,9.7278,-0.0052,0.29
1.137801,0.1898,9.7351,-0.0025,0.3
1.142837,0.1605,9.6783,0.0384,0.24
1.15678,0.1179,9.6874,0.0874,0.24
1.161697,0.0865,9.7045,0.0878,0.24
1.172171,0.0692,9.7213,0.0751,0.24
1.189475,0.0669,9.7331,0.0463,0.25
1.191374,0.1132,9.7758,-0.0394,0.3
1.208497,0.1834,9.8284,-0.0913,0.39
1.211149,0.2534,9.8641,-0.1126,0.46
1.224225,0.2995,9.8489,-0.0934,0.47
1.248968,0.3308,9.8277,-0.0413,0.47
1.261415,0.3276,9.7282,0.0692,0.41
1.276058,0.2989,9.707,0.0902,0.37
1.289374,0.2322,9.7037,0.1018,0.33
1.290922,0.1505,9.7274,0.0976,0.29
1.307763,0.118,9.7632,0.0861,0.3
1.310901,0.1293,9.778,0.0811,0.32
1.324816,0.1165,9.8179,0.0797,0.35
1.339846,0.1063,9.7937,0.062,0.32
1.341153,0.1378,9.7625,0.0684,0.3
1.357041,0.1447,9.7624,0.07,0.31
1.361322,0.105,9.7553,0.0904,0.29
1.372979,0.0759,9.7552,0.099,0.28
1.389883,0.0505,9.8129,0.0937,0.33
1.390809,-0.0107,9.8508,0.0831,0.36
1.407668,-0.0334,9.8647,0.0838,0.38
1.411473,-0.0889,9.8887,0.0961,0.41
1.423401,-0.0679,9.8507,0.1249,0.38
1.44122,-0.0514,9.8097,0.1837,0.36
1.441455,-0.0545,9.779,0.1657,0.33
1.456219,-0.0584,9.748,0.1816,0.31
1.460974,-0.057,9.7311,0.1779,0.3
1.473785,-0.0723,9.7291,0.1513,0.28
1.481381,-0.0783,9.7652,0.1261,0.3
1.49079,-0.1294,9.8103,0.1272,0.36
1.507512,-0.1249,9.8415,0.1307,0.39
1.51597,-0.1127,9.832699999999999,0.1474,0.38
1.52376,-0.0969,9.8109,0.1692,0.37
1.539491,-0.0585,9.7755,0.2118,0.35
1.539698,-0.0725,9.7255,0.2238,0.33
1.556927,-0.0724,9.7022,0.2206,0.31
1.57328,-0.0607,9.7125,0.17,0.28
1.576392,-0.0806,9.7717,0.1579,0.32
1.592496,-0.0951,9.7918,0.1801,0.36
1.597011,-0.0964,9.7769,0.1743,0.34
1.607348,-0.1087,9.7798,0.1083,0.32
1.624835,-0.0914,9.8178,0.0401,0.33
1.626612,-0.0874,9.8277,-0.0029,0.34
1.641222,-0.0803,9.8079,0.0048,0.32
1.646793,-0.1019,9.780100000000001,0.0125,0.3
1.656223,-0.1164,9.7845,0.0499,0.31
1.674962,-0.1303,9.771,0.1026,0.32
1.676389,-0.1192,9.7645,0.1321,0.32
1.691869,-0.1518,9.784,0.1732,0.37
1.696569,-0.158,9.7723,0.1346,0.34
1.707198,-0.1401,9.7703,0.124,0.33
1.716879,-0.1147,9.7845,0.13,0.33
1.727003,-0.0711,9.7486,0.1454,0.3
1.741847,-0.0716,9.7776,0.1144,0.31
1.748352,-0.0732,9.7895,0.0699,0.31
1.758641,-0.0638,9.7825,0.0443,0.29
1.766523,-0.0662,9.7915,0.0648,0.31
1.776926,-0.0499,9.7967,0.0781,0.31
1.791935,-0.0408,9.7868,0.1062,0.31
1.796279,0.0016,9.7799,0.1453,0.32
1.809706,0.0412,9.7832,0.1787,0.34
1.816366,0.0526,9.7716,0.2355,0.36
1.826371,0.0443,9.7568,0.2045,0.33
1.844319,0.0116,9.7291,0.2031,0.31
1.845923,0.0294,9.733,0.1786,0.3
1.868912,-0.019,9.755,0.1336,0.29
1.869286,-0.0543,9.7809,0.0475,0.29
1.876934,-0.0564,9.8163,0.0086,0.32
1.894224,-0.055,9.84,-0.0226,0.35
1.895947,-0.0231,9.8498,-0.0277,0.35
1.910322,0.0013,9.8276,-0.0125,0.33
1.916807,0.0202,9.8226,-0.0236,0.32
1.927324,0.0046,9.8105,-0.0151,0.31
1.944738,-0.0215,9.8135,0.0228,0.32
1.945828,-0.0628,9.8065,0.0325,0.31
1.960233,-0.0577,9.7848,0.0576,0.3
1.966768,-0.0418,9.7827,0.0449,0.29
1.97638,-0.0334,9.7678,0.0704,0.28
1.99323,-0.0249,9.74,0.1088,0.26
1.996484,-0.051,9.7419,0.0681,0.26
2.010521,-0.064,9.7708,0.0378,0.28
2.016249,-0.0504,9.7869,0.0445,0.29
2.027154,-0.0509,9.7989,0.0308,0.3
2.046428,-0.0542,9.8039,0.0327,0.31
2.04675,-0.0505,9.7989,0.0154,0.3
2.059995,-0.0743,9.771,0.0388,0.28
2.066666,-0.0703,9.7831,0.0481,0.3
2.079395,-0.0633,9.7732,0.0245,0.28
2.094094,-0.0633,9.7439,0.0156,0.25
2.095981,-0.0498,9.7868,-0.0032,0.29
2.112684,-0.0413,9.8035,0.0013,0.31
2.116368,-0.0282,9.8131,-0.0411,0.32
2.1286,-0.0271,9.8368,-0.0399,0.34
2.14745,-0.0094,9.8484,-0.0246,0.35
2.147743,-0.0205,9.829,-0.028,0.33
2.162098,-0.0464,9.8407,-0.0081,0.34
2.166179,-0.088,9.8045,-0.0039,0.32
2.179654,-0.138,9.7804,0.0165,0.31
2.186243,-0.1155,9.7774,0.0783,0.31
2.196453,-0.0786,9.7585,0.0503,0.27
2.213822,-0.049,9.7724,0.0197,0.28
2.216093,-0.0342,9.830400000000001,0.0224,0.33
2.228094,-0.0419,9.8233,0.0334,0.33
