time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.018155,0.1106,9.8156,-0.0294,0.34
0.018487,0.0634,9.8088,-0.0138,0.32
0.027774,0.0402,9.8521,0.0101,0.35
0.050384,0.0993,9.9247,0.0731,0.44
0.052557,0.0865,9.9369,0.0525,0.45
0.072346,0.0734,9.9132,0.0422,0.42
0.089728,0.0347,9.8229,0.0547,0.33
0.100926,0.0539,9.7392,0.0468,0.25
0.118058,0.067,9.7494,0.0198,0.26
0.133735,0.065,9.8424,0.0316,0.35
0.151296,0.1727,9.9761,0.0829,0.51
0.15946,0.2162,10.017,0.1361,0.58
0.168808,0.2227,10.0101,0.0949,0.56
0.184827,0.1911,9.9812,0.0659,0.52
0.198257,0.1503,9.9407,0.0931,0.47
0.202451,0.1317,9.9103,0.1305,0.45
0.216276,0.122,9.873,0.1383,0.42
0.232828,0.1436,9.8306,0.1774,0.4
0.232966,0.1788,9.8003,0.1756,0.39
0.25481,0.1546,9.7836,0.1552,0.36
0.265195,0.0999,9.7869,0.1662,0.35
0.282836,0.0901,9.7797,0.3656,0.47
0.300074,0.0871,9.7396,0.3845,0.46
0.301683,0.0958,9.6925,0.386,0.44
0.316271,0.0691,9.6625,0.399,0.44
0.322463,0.0841,9.67,0.3857,0.43
0.332,0.0743,9.7165,0.3595,0.43
0.349953,0.0137,9.7637,0.2351,0.35
0.351548,-0.0788,9.8293,0.1523,0.37
0.366451,-0.2074,9.8781,0.1271,0.45
0.372683,-0.3705,9.8911,0.0992,0.55
0.384018,-0.4444,9.8901,0.0542,0.59
0.401077,-0.4579,9.8792,0.0593,0.6
0.402184,-0.4249,9.8578,0.0867,0.56
0.417445,-0.3539,9.8934,0.1706,0.56
0.422136,-0.197,9.9254,0.2159,0.52
0.433733,-0.0782,9.9642,0.2077,0.51
0.450794,0.009,10.0079,0.1408,0.53
0.45189,0.1259,10.0907,0.145,0.62
0.466967,0.032,10.0834,0.0075,0.58
0.472246,0.0907,10.1683,-0.0213,0.67
0.484152,0.1559,10.2352,0.0748,0.76
0.500057,0.0973,10.1588,0.0242,0.67
0.501427,0.0798,10.0881,-0.0106,0.59
0.518736,0.0346,9.9725,-0.0376,0.48
0.521943,-0.0053,9.8372,-0.0367,0.34
0.534407,-0.0623,9.713,-0.0363,0.22
0.54198,-0.2104,9.6193,0.0437,0.25
0.552111,-0.3188,9.5401,0.1232,0.34
0.567226,-0.3998,9.4953,0.1986,0.45
0.571854,-0.4654,9.5134,0.2772,0.54
0.584517,-0.5298,9.5066,0.3268,0.62
0.591583,-0.5258,9.5521,0.3686,0.64
0.601947,-0.5208,9.6262,0.3547,0.64
0.617968,-0.4728,9.7096,0.3718,0.64
0.621834,-0.4517,9.8036,0.3654,0.66
0.63461,-0.4244,9.9214,0.3164,0.68
0.64169,-0.3578,10.004,0.3329,0.7
0.652632,-0.2548,10.0667,0.3703,0.72
0.668772,-0.1702,10.1295,0.4107,0.77
0.671745,-0.1228,10.1597,0.5023,0.84
0.685675,-0.0852,10.1108,0.5471,0.82
0.692145,-0.0919,10.0262,0.5413,0.76
0.701877,-0.2055,9.919,0.5608,0.73
0.719382,-0.3304,9.8311,0.5976,0.76
0.721363,-0.4681,9.7495,0.6352,0.83
0.735406,-0.5701,9.6272,0.6296,0.86
0.74205,-0.643,9.4922,0.6074,0.88
0.753383,-0.6831,9.3997,0.6206,0.93
0.769436,-0.7316,9.3404,0.6508,0.99
0.771649,-0.7366,9.2761,0.6299,0.99
0.786121,-0.7286,9.2064,0.571,0.97
0.79177,-0.6764,9.1643,0.5349,0.93
0.803048,-0.5845,9.178,0.4032,0.78
0.820819,-0.4482,9.1934,0.3281,0.63
0.820997,-0.3226,9.2341,0.2508,0.49
0.836201,-0.2624,9.3032,0.1475,0.36
0.841539,-0.2577,9.3497,-0.0016,0.3
0.852007,-0.1345,9.4779,-0.0338,0.14
0.861349,-0.0855,9.6441,0.0512,0.18
0.877113,-0.0999,9.7895,0.0942,0.32
0.885497,-0.1062,9.842600000000001,0.0704,0.37
0.891298,0.0436,9.7951,0.0043,0.3
0.903128,0.2142,9.6458,-0.0784,0.27
0.911222,0.3643,9.3482,-0.2032,0.44
0.920855,0.48,8.986,-0.3063,0.77
0.936834,0.5679,8.507,-0.4364,1.22
0.940912,0.5966,8.0091,-0.5635,1.7
0.953208,0.6177,7.5682,-0.5383,2.1
0.960964,0.6997,7.1846,-0.38,2.45
0.970958,0.7038,6.9605999999999995,-0.1682,2.64
0.987674,0.7041,6.8885000000000005,0.0385,2.7
0.990991,0.6052,6.9367,0.1931,2.64
1.003507,0.3682,7.077500000000001,0.3822,2.48
1.011149,-0.0111,7.2225,0.6246,2.36
1.020839,-0.3938,7.2568,0.8079,2.42
1.038563,-0.6371,7.2414000000000005,0.8828,2.51
1.040634,-0.7262,7.316800000000001,0.8186,2.44
1.054839,-0.7599,7.449,0.7356,2.31
1.061155,-0.7807,7.7059,0.8212,2.12
1.071663,-0.839,8.0613,1.0521,1.97
1.089026,-0.9843,8.3962,1.2722,1.95
1.090959,-1.0974,8.574300000000001,1.3204,1.95
1.105026,-1.1665,8.632,1.1975,1.88
1.111261,-1.1185,8.5892,1.0549,1.79
1.12058,-0.935,8.4495,0.917,1.68
1.140346,-0.8224,8.323,0.9907,1.74
1.140688,-0.9254,8.1456,1.2517,2.06
1.155173,-1.0761,7.8999,1.3541,2.36
1.161294,-1.1838,7.55,1.2237,2.59
1.172413,-0.9197,7.240600000000001,0.7081,2.54
1.189261,-0.3678,7.1068,0.0535,2.42
1.19069,0.5655,7.3651,-0.5157,2.27
1.206559,1.7992,8.1775,-0.9505,2.43
1.211199,2.9414,9.6307,-1.4795,3.3
1.222702,3.5418,11.2601,-2.0986,4.48
1.241374,3.515,12.913499999999999,-2.1642,5.36
1.24153,2.9605,14.703299999999999,-1.262,6.12
1.26358,1.122,16.214,-0.8901,6.87
1.263816,-1.7026,17.226,-2.015,8.16
1.273486,-3.8839,17.8649,-3.3722,9.82
1.281034,-4.0557,18.1798,-4.1584,10.44
1.290616,-1.9436,18.7952,-4.9812,10.72
1.307261,1.722,20.142400000000002,-2.2246,11.01
1.310702,5.0736,21.4681,3.8321,13.55
1.324083,5.8686,20.399900000000002,5.5687,13.57
1.33104,3.6076,16.8799,2.4176,8.56
1.341041,0.9013,13.2311,-0.2752,3.85
1.356472,-0.2181,10.5013,-0.8222,1.31
